p,rep,timepoint,abuns
1,36,36,1457
1,36,36,412
1,36,36,128
1,36,36,350
1,36,36,24
1,36,36,76
1,36,36,24
1,36,36,3
1,36,36,7
1,36,36,4
1,36,36,4
1,36,36,10
1,36,36,1
1,36,37,1450
1,36,37,527
1,36,37,240
1,36,37,205
1,36,37,11
1,36,37,60
1,36,37,1
1,36,37,3
1,36,37,3
1,36,38,1487
1,36,38,552
1,36,38,234
1,36,38,153
1,36,38,10
1,36,38,12
1,36,38,2
1,36,38,4
1,36,38,2
1,36,38,11
1,36,38,30
1,36,38,3
1,36,39,1151
1,36,39,651
1,36,39,302
1,36,39,86
1,36,39,120
1,36,39,11
1,36,39,31
1,36,39,107
1,36,39,25
1,36,39,13
1,36,39,2
1,36,39,1
1,36,40,1327
1,36,40,371
1,36,40,448
1,36,40,47
1,36,40,191
1,36,40,64
1,36,40,35
1,36,40,12
1,36,40,4
1,36,40,1
1,36,41,1332
1,36,41,372
1,36,41,441
1,36,41,54
1,36,41,180
1,36,41,103
1,36,41,5
1,36,41,13
1,36,42,1181
1,36,42,305
1,36,42,721
1,36,42,66
1,36,42,201
1,36,42,18
1,36,42,2
1,36,42,3
1,36,42,3
1,36,43,1276
1,36,43,366
1,36,43,626
1,36,43,11
1,36,43,213
1,36,43,2
1,36,43,2
1,36,43,1
1,36,43,1
1,36,43,2
1,36,44,1377
1,36,44,475
1,36,44,457
1,36,44,94
1,36,44,35
1,36,44,50
1,36,44,7
1,36,44,2
1,36,44,3
1,36,45,1111
1,36,45,903
1,36,45,195
1,36,45,34
1,36,45,78
1,36,45,16
1,36,45,56
1,36,45,8
1,36,45,15
1,36,45,54
1,36,45,4
1,36,45,3
1,36,45,18
1,36,45,2
1,36,45,2
1,36,45,1
1,36,46,929
1,36,46,969
1,36,46,173
1,36,46,181
1,36,46,65
1,36,46,137
1,36,46,30
1,36,46,2
1,36,46,11
1,36,46,3
1,36,47,973
1,36,47,706
1,36,47,129
1,36,47,146
1,36,47,147
1,36,47,369
1,36,47,8
1,36,47,8
1,36,47,10
1,36,47,2
1,36,47,2
1,36,48,1239
1,36,48,663
1,36,48,238
1,36,48,53
1,36,48,12
1,36,48,192
1,36,48,52
1,36,48,37
1,36,48,12
1,36,48,1
1,36,48,1
1,36,49,990
1,36,49,741
1,36,49,373
1,36,49,210
1,36,49,174
1,36,49,4
1,36,49,8
1,36,50,940
1,36,50,869
1,36,50,565
1,36,50,80
1,36,50,42
1,36,50,3
1,36,50,1
1,36,51,850
1,36,51,1071
1,36,51,346
1,36,51,200
1,36,51,6
1,36,51,13
1,36,51,11
1,36,51,3
1,36,52,1069
1,36,52,761
1,36,52,368
1,36,52,255
1,36,52,12
1,36,52,11
1,36,52,1
1,36,52,11
1,36,52,11
1,36,52,1
1,36,53,1268
1,36,53,376
1,36,53,392
1,36,53,409
1,36,53,35
1,36,53,10
1,36,53,7
1,36,53,2
1,36,53,1
1,36,54,948
1,36,54,339
1,36,54,590
1,36,54,587
1,36,54,12
1,36,54,3
1,36,54,14
1,36,54,2
1,36,54,2
1,36,54,1
1,36,54,1
1,36,54,1
1,36,55,787
1,36,55,332
1,36,55,534
1,36,55,770
1,36,55,22
1,36,55,13
1,36,55,20
1,36,55,5
1,36,55,6
1,36,55,9
1,36,55,2
1,36,56,960
1,36,56,236
1,36,56,878
1,36,56,269
1,36,56,59
1,36,56,27
1,36,56,59
1,36,56,3
1,36,56,5
1,36,56,3
1,36,56,1
1,36,57,902
1,36,57,143
1,36,57,1125
1,36,57,85
1,36,57,42
1,36,57,99
1,36,57,55
1,36,57,29
1,36,57,10
1,36,57,8
1,36,57,1
1,36,57,1
1,36,58,877
1,36,58,295
1,36,58,1161
1,36,58,29
1,36,58,60
1,36,58,26
1,36,58,41
1,36,58,6
1,36,58,1
1,36,58,1
1,36,58,1
1,36,58,2
1,36,59,906
1,36,59,94
1,36,59,1428
1,36,59,22
1,36,59,36
1,36,59,6
1,36,59,2
1,36,59,2
1,36,59,3
1,36,59,1
1,36,60,1027
1,36,60,223
1,36,60,1160
1,36,60,65
1,36,60,1
1,36,60,10
1,36,60,4
1,36,60,5
1,36,60,2
1,36,60,1
1,36,60,1
1,36,60,1
1,36,61,566
1,36,61,188
1,36,61,1529
1,36,61,127
1,36,61,10
1,36,61,17
1,36,61,39
1,36,61,16
1,36,61,4
1,36,61,1
1,36,61,3
1,36,62,622
1,36,62,1686
1,36,62,99
1,36,62,74
1,36,62,6
1,36,62,12
1,36,62,1
1,36,63,641
1,36,63,1676
1,36,63,126
1,36,63,27
1,36,63,27
1,36,63,3
1,36,64,617
1,36,64,1468
1,36,64,283
1,36,64,116
1,36,64,8
1,36,64,6
1,36,64,1
1,36,64,1
1,36,65,689
1,36,65,1218
1,36,65,431
1,36,65,113
1,36,65,38
1,36,65,3
1,36,65,3
1,36,65,4
1,36,65,1
1,36,66,626
1,36,66,951
1,36,66,661
1,36,66,184
1,36,66,40
1,36,66,17
1,36,66,7
1,36,66,8
1,36,66,5
1,36,66,1
1,36,67,958
1,36,67,451
1,36,67,783
1,36,67,307
1,36,67,1
1,36,68,976
1,36,68,403
1,36,68,732
1,36,68,363
1,36,68,2
1,36,68,1
1,36,68,15
1,36,68,2
1,36,68,4
1,36,68,1
1,36,68,1
1,36,69,1014
1,36,69,568
1,36,69,492
1,36,69,363
1,36,69,44
1,36,69,7
1,36,69,1
1,36,69,1
1,36,69,6
1,36,69,1
1,36,69,3
1,36,70,1077
1,36,70,427
1,36,70,543
1,36,70,352
1,36,70,80
1,36,70,6
1,36,70,1
1,36,70,9
1,36,70,1
1,36,70,3
1,36,70,1
1,36,71,649
1,36,71,884
1,36,71,579
1,36,71,375
1,36,71,8
1,36,71,2
1,36,71,1
1,36,71,2
1,36,72,833
1,36,72,556
1,36,72,623
1,36,72,421
1,36,72,57
1,36,72,5
1,36,72,1
1,36,72,2
1,36,72,1
1,36,72,1
1,36,73,860
1,36,73,516
1,36,73,727
1,36,73,343
1,36,73,51
1,36,73,2
1,36,73,1
1,36,74,673
1,36,74,681
1,36,74,713
1,36,74,381
1,36,74,33
1,36,74,1
1,36,74,8
1,36,74,6
1,36,74,2
1,36,74,1
1,36,74,1
1,36,75,341
1,36,75,651
1,36,75,673
1,36,75,778
1,36,75,23
1,36,75,7
1,36,75,3
1,36,75,16
1,36,75,5
1,36,75,1
1,36,75,2
1,36,76,333
1,36,76,233
1,36,76,626
1,36,76,1153
1,36,76,53
1,36,76,65
1,36,76,12
1,36,76,11
1,36,76,4
1,36,76,1
1,36,76,5
1,36,76,2
1,36,76,2
1,36,77,448
1,36,77,343
1,36,77,677
1,36,77,795
1,36,77,34
1,36,77,172
1,36,77,27
1,36,77,2
1,36,77,2
1,36,78,607
1,36,78,475
1,36,78,456
1,36,78,804
1,36,78,58
1,36,78,70
1,36,78,4
1,36,78,10
1,36,78,4
1,36,78,6
1,36,78,3
1,36,78,3
1,36,79,697
1,36,79,202
1,36,79,636
1,36,79,881
1,36,79,13
1,36,79,9
1,36,79,4
1,36,79,3
1,36,79,6
1,36,79,8
1,36,79,19
1,36,79,16
1,36,79,1
1,36,79,1
1,36,79,3
1,36,79,1
1,36,80,899
1,36,80,264
1,36,80,401
1,36,80,763
1,36,80,126
1,36,80,31
1,36,80,16
1,36,81,1176
1,36,81,295
1,36,81,473
1,36,81,377
1,36,81,158
1,36,81,11
1,36,81,2
1,36,81,6
1,36,81,1
1,36,81,1
1,36,82,1203
1,36,82,156
1,36,82,504
1,36,82,258
1,36,82,325
1,36,82,15
1,36,82,13
1,36,82,14
1,36,82,10
1,36,82,1
1,36,82,1
1,36,83,1239
1,36,83,61
1,36,83,444
1,36,83,143
1,36,83,571
1,36,83,37
1,36,83,2
1,36,83,1
1,36,83,2
1,36,84,1191
1,36,84,268
1,36,84,397
1,36,84,520
1,36,84,6
1,36,84,117
1,36,84,1
1,36,85,1112
1,36,85,256
1,36,85,264
1,36,85,661
1,36,85,49
1,36,85,138
1,36,85,10
1,36,85,3
1,36,85,4
1,36,85,2
1,36,85,1
1,36,86,1231
1,36,86,199
1,36,86,139
1,36,86,466
1,36,86,124
1,36,86,286
1,36,86,6
1,36,86,23
1,36,86,10
1,36,86,9
1,36,86,4
1,36,86,1
1,36,86,2
1,36,87,1476
1,36,87,70
1,36,87,61
1,36,87,522
1,36,87,64
1,36,87,249
1,36,87,10
1,36,87,5
1,36,87,33
1,36,87,3
1,36,87,5
1,36,87,2
1,36,88,1391
1,36,88,20
1,36,88,7
1,36,88,648
1,36,88,128
1,36,88,125
1,36,88,128
1,36,88,9
1,36,88,42
1,36,88,2
1,36,89,1528
1,36,89,506
1,36,89,112
1,36,89,142
1,36,89,121
1,36,89,77
1,36,89,1
1,36,89,2
1,36,89,2
1,36,89,1
1,36,89,3
1,36,89,1
1,36,89,1
1,36,89,2
1,36,89,1
1,36,90,1336
1,36,90,404
1,36,90,368
1,36,90,113
1,36,90,71
1,36,90,43
1,36,90,46
1,36,90,4
1,36,90,112
1,36,90,1
1,36,90,1
1,36,90,1
1,36,91,1319
1,36,91,559
1,36,91,260
1,36,91,228
1,36,91,12
1,36,91,2
1,36,91,104
1,36,91,10
1,36,91,4
1,36,91,1
1,36,91,1
1,36,92,1280
1,36,92,477
1,36,92,314
1,36,92,221
1,36,92,93
1,36,92,30
1,36,92,23
1,36,92,3
1,36,92,38
1,36,92,1
1,36,92,10
1,36,92,8
1,36,92,1
1,36,92,1
1,36,93,1223
1,36,93,531
1,36,93,321
1,36,93,304
1,36,93,21
1,36,93,36
1,36,93,53
1,36,93,4
1,36,93,5
1,36,93,1
1,36,93,1
1,36,94,1334
1,36,94,688
1,36,94,144
1,36,94,236
1,36,94,40
1,36,94,36
1,36,94,21
1,36,94,1
1,36,95,1343
1,36,95,417
1,36,95,139
1,36,95,336
1,36,95,158
1,36,95,44
1,36,95,60
1,36,95,1
1,36,95,1
1,36,95,1
1,36,96,1437
1,36,96,341
1,36,96,114
1,36,96,177
1,36,96,199
1,36,96,139
1,36,96,50
1,36,96,18
1,36,96,17
1,36,96,6
1,36,96,2
1,36,97,1488
1,36,97,463
1,36,97,64
1,36,97,151
1,36,97,286
1,36,97,8
1,36,97,16
1,36,97,13
1,36,97,4
1,36,97,2
1,36,97,1
1,36,97,2
1,36,97,1
1,36,97,1
1,36,98,1448
1,36,98,412
1,36,98,20
1,36,98,292
1,36,98,278
1,36,98,39
1,36,98,2
1,36,98,8
1,36,98,1
1,36,99,1568
1,36,99,315
1,36,99,27
1,36,99,149
1,36,99,290
1,36,99,32
1,36,99,45
1,36,99,57
1,36,99,3
1,36,99,14
1,36,100,1596
1,36,100,443
1,36,100,23
1,36,100,257
1,36,100,44
1,36,100,8
1,36,100,67
1,36,100,48
1,36,100,7
1,36,100,5
1,36,100,2
1,37,1,1135
1,37,1,1270
1,37,1,14
1,37,1,40
1,37,1,17
1,37,1,6
1,37,1,11
1,37,1,4
1,37,1,2
1,37,1,1
1,37,2,1283
1,37,2,1104
1,37,2,19
1,37,2,2
1,37,2,78
1,37,2,1
1,37,2,10
1,37,2,2
1,37,2,1
1,37,3,1178
1,37,3,1283
1,37,3,24
1,37,3,3
1,37,3,5
1,37,3,3
1,37,3,2
1,37,3,1
1,37,3,1
1,37,4,1224
1,37,4,1120
1,37,4,91
1,37,4,36
1,37,4,21
1,37,4,6
1,37,4,1
1,37,4,1
1,37,5,1012
1,37,5,1339
1,37,5,67
1,37,5,71
1,37,5,9
1,37,5,1
1,37,5,1
1,37,6,923
1,37,6,1553
1,37,6,14
1,37,6,5
1,37,6,4
1,37,6,1
1,37,7,746
1,37,7,1699
1,37,7,52
1,37,7,1
1,37,7,1
1,37,7,1
1,37,8,166
1,37,8,2278
1,37,8,50
1,37,8,5
1,37,8,1
1,37,9,48
1,37,9,2349
1,37,9,42
1,37,9,36
1,37,9,22
1,37,9,1
1,37,9,2
1,37,10,25
1,37,10,2444
1,37,10,25
1,37,10,4
1,37,10,2
1,37,11,26
1,37,11,2428
1,37,11,1
1,37,11,26
1,37,11,5
1,37,11,6
1,37,11,2
1,37,11,2
1,37,11,3
1,37,11,1
1,37,12,2446
1,37,12,2
1,37,12,11
1,37,12,5
1,37,12,8
1,37,12,9
1,37,12,6
1,37,12,5
1,37,12,1
1,37,12,6
1,37,12,1
1,37,13,2365
1,37,13,86
1,37,13,7
1,37,13,40
1,37,13,1
1,37,13,1
1,37,14,2395
1,37,14,78
1,37,14,12
1,37,14,9
1,37,14,1
1,37,14,4
1,37,14,1
1,37,15,2449
1,37,15,47
1,37,15,2
1,37,15,1
1,37,15,1
1,37,16,2398
1,37,16,21
1,37,16,43
1,37,16,8
1,37,16,28
1,37,16,1
1,37,16,1
1,37,17,2391
1,37,17,15
1,37,17,3
1,37,17,35
1,37,17,10
1,37,17,20
1,37,17,18
1,37,17,5
1,37,17,2
1,37,17,1
1,37,18,2470
1,37,18,4
1,37,18,6
1,37,18,3
1,37,18,13
1,37,18,1
1,37,18,2
1,37,18,1
1,37,19,2337
1,37,19,46
1,37,19,73
1,37,19,15
1,37,19,15
1,37,19,4
1,37,19,2
1,37,19,2
1,37,19,4
1,37,19,2
1,37,20,2167
1,37,20,38
1,37,20,78
1,37,20,60
1,37,20,7
1,37,20,2
1,37,20,56
1,37,20,91
1,37,20,1
1,37,21,2201
1,37,21,87
1,37,21,1
1,37,21,28
1,37,21,146
1,37,21,17
1,37,21,3
1,37,21,1
1,37,21,14
1,37,21,1
1,37,21,1
1,37,22,2106
1,37,22,122
1,37,22,213
1,37,22,12
1,37,22,26
1,37,22,19
1,37,22,1
1,37,22,1
1,37,23,2142
1,37,23,115
1,37,23,146
1,37,23,84
1,37,23,8
1,37,23,3
1,37,23,2
1,37,24,2084
1,37,24,1
1,37,24,168
1,37,24,170
1,37,24,55
1,37,24,18
1,37,24,3
1,37,24,1
1,37,25,2089
1,37,25,251
1,37,25,108
1,37,25,19
1,37,25,20
1,37,25,2
1,37,25,6
1,37,25,5
1,37,26,1867
1,37,26,360
1,37,26,148
1,37,26,66
1,37,26,17
1,37,26,36
1,37,26,6
1,37,27,2110
1,37,27,115
1,37,27,235
1,37,27,10
1,37,27,1
1,37,27,6
1,37,27,14
1,37,27,1
1,37,27,1
1,37,27,1
1,37,27,5
1,37,27,1
1,37,28,2014
1,37,28,21
1,37,28,255
1,37,28,89
1,37,28,29
1,37,28,7
1,37,28,56
1,37,28,8
1,37,28,3
1,37,28,17
1,37,28,1
1,37,29,2224
1,37,29,137
1,37,29,78
1,37,29,21
1,37,29,4
1,37,29,15
1,37,29,12
1,37,29,5
1,37,29,2
1,37,29,1
1,37,29,1
1,37,30,2243
1,37,30,35
1,37,30,39
1,37,30,154
1,37,30,12
1,37,30,15
1,37,30,1
1,37,30,1
1,37,31,1948
1,37,31,7
1,37,31,52
1,37,31,399
1,37,31,4
1,37,31,33
1,37,31,23
1,37,31,14
1,37,31,5
1,37,31,4
1,37,31,2
1,37,31,6
1,37,31,2
1,37,31,1
1,37,32,1624
1,37,32,106
1,37,32,483
1,37,32,18
1,37,32,200
1,37,32,16
1,37,32,34
1,37,32,15
1,37,32,1
1,37,32,3
1,37,33,1641
1,37,33,79
1,37,33,514
1,37,33,101
1,37,33,117
1,37,33,8
1,37,33,23
1,37,33,10
1,37,33,3
1,37,33,4
1,37,34,1599
1,37,34,39
1,37,34,247
1,37,34,148
1,37,34,423
1,37,34,29
1,37,34,12
1,37,34,2
1,37,34,1
1,37,35,1827
1,37,35,58
1,37,35,19
1,37,35,65
1,37,35,510
1,37,35,1
1,37,35,6
1,37,35,8
1,37,35,2
1,37,35,3
1,37,35,1
1,37,36,1720
1,37,36,69
1,37,36,198
1,37,36,110
1,37,36,370
1,37,36,8
1,37,36,8
1,37,36,16
1,37,36,1
1,37,37,1861
1,37,37,77
1,37,37,142
1,37,37,3
1,37,37,297
1,37,37,97
1,37,37,1
1,37,37,10
1,37,37,12
1,37,38,1903
1,37,38,56
1,37,38,78
1,37,38,288
1,37,38,160
1,37,38,4
1,37,38,6
1,37,38,4
1,37,38,1
1,37,39,2139
1,37,39,78
1,37,39,19
1,37,39,227
1,37,39,37
1,37,40,2139
1,37,40,185
1,37,40,83
1,37,40,78
1,37,40,13
1,37,40,2
1,37,41,2275
1,37,41,178
1,37,41,26
1,37,41,7
1,37,41,8
1,37,41,2
1,37,41,1
1,37,41,2
1,37,41,1
1,37,42,2188
1,37,42,208
1,37,42,38
1,37,42,7
1,37,42,51
1,37,42,4
1,37,42,3
1,37,42,1
1,37,43,1970
1,37,43,461
1,37,43,5
1,37,43,27
1,37,43,33
1,37,43,2
1,37,43,1
1,37,43,1
1,37,44,2194
1,37,44,214
1,37,44,11
1,37,44,33
1,37,44,28
1,37,44,3
1,37,44,6
1,37,44,7
1,37,44,4
1,37,45,2289
1,37,45,147
1,37,45,3
1,37,45,33
1,37,45,14
1,37,45,14
1,37,46,2157
1,37,46,177
1,37,46,8
1,37,46,88
1,37,46,67
1,37,46,3
1,37,47,1942
1,37,47,292
1,37,47,79
1,37,47,37
1,37,47,125
1,37,47,18
1,37,47,5
1,37,47,1
1,37,47,1
1,37,48,1882
1,37,48,359
1,37,48,197
1,37,48,52
1,37,48,3
1,37,48,2
1,37,48,4
1,37,48,1
1,37,49,1832
1,37,49,307
1,37,49,291
1,37,49,54
1,37,49,9
1,37,49,3
1,37,49,2
1,37,49,2
1,37,50,1848
1,37,50,288
1,37,50,145
1,37,50,56
1,37,50,61
1,37,50,40
1,37,50,29
1,37,50,20
1,37,50,12
1,37,50,1
1,37,51,1743
1,37,51,354
1,37,51,64
1,37,51,195
1,37,51,99
1,37,51,7
1,37,51,1
1,37,51,9
1,37,51,15
1,37,51,7
1,37,51,4
1,37,51,2
1,37,52,1687
1,37,52,299
1,37,52,3
1,37,52,244
1,37,52,135
1,37,52,26
1,37,52,83
1,37,52,4
1,37,52,11
1,37,52,6
1,37,52,1
1,37,52,1
1,37,53,1900
1,37,53,161
1,37,53,109
1,37,53,186
1,37,53,95
1,37,53,3
1,37,53,35
1,37,53,7
1,37,53,2
1,37,53,1
1,37,53,1
1,37,54,1875
1,37,54,99
1,37,54,174
1,37,54,254
1,37,54,64
1,37,54,8
1,37,54,6
1,37,54,12
1,37,54,3
1,37,54,2
1,37,54,1
1,37,54,1
1,37,54,1
1,37,55,1905
1,37,55,183
1,37,55,203
1,37,55,67
1,37,55,49
1,37,55,41
1,37,55,4
1,37,55,28
1,37,55,2
1,37,55,12
1,37,55,1
1,37,55,2
1,37,55,1
1,37,55,2
1,37,56,2088
1,37,56,65
1,37,56,148
1,37,56,103
1,37,56,13
1,37,56,22
1,37,56,50
1,37,56,7
1,37,56,1
1,37,56,1
1,37,56,1
1,37,56,1
1,37,57,2138
1,37,57,43
1,37,57,34
1,37,57,116
1,37,57,53
1,37,57,66
1,37,57,38
1,37,57,5
1,37,57,1
1,37,57,3
1,37,57,1
1,37,57,1
1,37,57,1
1,37,58,2171
1,37,58,28
1,37,58,10
1,37,58,6
1,37,58,234
1,37,58,26
1,37,58,6
1,37,58,18
1,37,58,1
1,37,59,2245
1,37,59,2
1,37,59,241
1,37,59,3
1,37,59,1
1,37,59,4
1,37,59,3
1,37,59,1
1,37,60,2188
1,37,60,301
1,37,60,4
1,37,60,4
1,37,60,1
1,37,60,2
1,37,61,2031
1,37,61,406
1,37,61,12
1,37,61,47
1,37,61,1
1,37,61,3
1,37,62,1953
1,37,62,465
1,37,62,41
1,37,62,11
1,37,62,21
1,37,62,8
1,37,62,1
1,37,63,2254
1,37,63,107
1,37,63,34
1,37,63,55
1,37,63,7
1,37,63,21
1,37,63,8
1,37,63,1
1,37,63,10
1,37,63,1
1,37,63,1
1,37,63,1
1,37,64,2415
1,37,64,35
1,37,64,6
1,37,64,38
1,37,64,4
1,37,64,2
1,37,65,2369
1,37,65,75
1,37,65,32
1,37,65,2
1,37,65,3
1,37,65,9
1,37,65,6
1,37,65,2
1,37,65,2
1,37,66,2413
1,37,66,64
1,37,66,22
1,37,66,1
1,37,67,2357
1,37,67,72
1,37,67,24
1,37,67,1
1,37,67,5
1,37,67,17
1,37,67,6
1,37,67,11
1,37,67,2
1,37,67,1
1,37,67,3
1,37,67,1
1,37,68,2321
1,37,68,25
1,37,68,113
1,37,68,12
1,37,68,25
1,37,68,1
1,37,68,1
1,37,68,2
1,37,69,2425
1,37,69,22
1,37,69,34
1,37,69,7
1,37,69,7
1,37,69,2
1,37,69,3
1,37,70,2458
1,37,70,19
1,37,70,5
1,37,70,5
1,37,70,6
1,37,70,4
1,37,70,2
1,37,70,1
1,37,71,2466
1,37,71,2
1,37,71,27
1,37,71,2
1,37,71,2
1,37,71,1
1,37,72,2388
1,37,72,82
1,37,72,11
1,37,72,13
1,37,72,4
1,37,72,1
1,37,72,1
1,37,73,2279
1,37,73,134
1,37,73,3
1,37,73,26
1,37,73,1
1,37,73,34
1,37,73,9
1,37,73,7
1,37,73,5
1,37,73,1
1,37,73,1
1,37,74,2419
1,37,74,34
1,37,74,20
1,37,74,5
1,37,74,10
1,37,74,1
1,37,74,2
1,37,74,3
1,37,74,4
1,37,74,2
1,37,75,2361
1,37,75,34
1,37,75,92
1,37,75,6
1,37,75,7
1,37,76,2350
1,37,76,11
1,37,76,20
1,37,76,90
1,37,76,3
1,37,76,13
1,37,76,4
1,37,76,2
1,37,76,1
1,37,76,6
1,37,77,2381
1,37,77,9
1,37,77,25
1,37,77,37
1,37,77,16
1,37,77,14
1,37,77,14
1,37,77,3
1,37,77,1
1,37,78,2358
1,37,78,49
1,37,78,13
1,37,78,56
1,37,78,1
1,37,78,14
1,37,78,9
1,37,79,2400
1,37,79,18
1,37,79,66
1,37,79,9
1,37,79,3
1,37,79,2
1,37,79,1
1,37,79,1
1,37,80,2315
1,37,80,106
1,37,80,4
1,37,80,39
1,37,80,21
1,37,80,15
1,37,81,2374
1,37,81,48
1,37,81,3
1,37,81,5
1,37,81,46
1,37,81,4
1,37,81,18
1,37,81,1
1,37,81,1
1,37,82,2271
1,37,82,183
1,37,82,15
1,37,82,21
1,37,82,6
1,37,82,1
1,37,82,1
1,37,82,2
1,37,83,2335
1,37,83,26
1,37,83,22
1,37,83,14
1,37,83,78
1,37,83,25
1,37,84,2422
1,37,84,50
1,37,84,1
1,37,84,15
1,37,84,12
1,37,85,2429
1,37,85,8
1,37,85,7
1,37,85,30
1,37,85,9
1,37,85,17
1,37,86,2432
1,37,86,33
1,37,86,23
1,37,86,6
1,37,86,3
1,37,86,2
1,37,86,1
1,37,87,2424
1,37,87,33
1,37,87,28
1,37,87,7
1,37,87,1
1,37,87,5
1,37,87,2
1,37,88,2339
1,37,88,92
1,37,88,46
1,37,88,12
1,37,88,10
1,37,88,1
1,37,89,2279
1,37,89,10
1,37,89,75
1,37,89,54
1,37,89,34
1,37,89,33
1,37,89,11
1,37,89,1
1,37,89,3
1,37,90,2262
1,37,90,2
1,37,90,17
1,37,90,199
1,37,90,10
1,37,90,5
1,37,90,3
1,37,90,1
1,37,90,1
1,37,91,2278
1,37,91,4
1,37,91,149
1,37,91,22
1,37,91,12
1,37,91,32
1,37,91,2
1,37,91,1
1,37,92,2153
1,37,92,48
1,37,92,164
1,37,92,99
1,37,92,18
1,37,92,6
1,37,92,7
1,37,92,2
1,37,92,3
1,37,93,2207
1,37,93,48
1,37,93,138
1,37,93,27
1,37,93,7
1,37,93,59
1,37,93,2
1,37,93,3
1,37,93,2
1,37,93,1
1,37,93,5
1,37,93,1
1,37,94,2438
1,37,94,43
1,37,94,6
1,37,94,5
1,37,94,5
1,37,94,3
1,37,95,2434
1,37,95,3
1,37,95,30
1,37,95,6
1,37,95,2
1,37,95,10
1,37,95,5
1,37,95,2
1,37,95,2
1,37,95,3
1,37,95,1
1,37,95,2
1,37,96,2299
1,37,96,156
1,37,96,25
1,37,96,12
1,37,96,2
1,37,96,3
1,37,96,3
1,37,97,2170
1,37,97,258
1,37,97,72
1,37,98,2327
1,37,98,101
1,37,98,18
1,37,98,47
1,37,98,6
1,37,98,1
1,37,99,2181
1,37,99,253
1,37,99,3
1,37,99,14
1,37,99,11
1,37,99,2
1,37,99,9
1,37,99,4
1,37,99,15
1,37,99,4
1,37,99,4
1,37,100,2178
1,37,100,212
1,37,100,11
1,37,100,2
1,37,100,67
1,37,100,16
1,37,100,10
1,37,100,1
1,37,100,3
1,38,1,1133
1,38,1,1310
1,38,1,50
1,38,1,2
1,38,1,1
1,38,1,1
1,38,1,1
1,38,1,1
1,38,1,1
1,38,2,1435
1,38,2,836
1,38,2,80
1,38,2,48
1,38,2,1
1,38,2,85
1,38,2,11
1,38,2,2
1,38,2,2
1,38,3,1199
1,38,3,862
1,38,3,34
1,38,3,90
1,38,3,246
1,38,3,21
1,38,3,9
1,38,3,10
1,38,3,22
1,38,3,6
1,38,3,1
1,38,4,1190
1,38,4,1022
1,38,4,16
1,38,4,4
1,38,4,249
1,38,4,1
1,38,4,18
1,38,5,1204
1,38,5,1088
1,38,5,206
1,38,5,2
1,38,6,1231
1,38,6,971
1,38,6,251
1,38,6,24
1,38,6,2
1,38,6,13
1,38,6,3
1,38,6,2
1,38,6,3
1,38,7,1569
1,38,7,731
1,38,7,152
1,38,7,46
1,38,7,1
1,38,7,1
1,38,8,1885
1,38,8,488
1,38,8,100
1,38,8,1
1,38,8,3
1,38,8,2
1,38,8,17
1,38,8,3
1,38,8,1
1,38,9,2069
1,38,9,288
1,38,9,2
1,38,9,46
1,38,9,67
1,38,9,20
1,38,9,4
1,38,9,2
1,38,9,2
1,38,10,2146
1,38,10,220
1,38,10,32
1,38,10,69
1,38,10,12
1,38,10,2
1,38,10,7
1,38,10,10
1,38,10,2
1,38,11,2071
1,38,11,331
1,38,11,63
1,38,11,19
1,38,11,8
1,38,11,4
1,38,11,4
1,38,12,2143
1,38,12,268
1,38,12,16
1,38,12,4
1,38,12,10
1,38,12,7
1,38,12,7
1,38,12,33
1,38,12,6
1,38,12,3
1,38,12,1
1,38,12,1
1,38,12,1
1,38,13,2151
1,38,13,270
1,38,13,16
1,38,13,37
1,38,13,13
1,38,13,10
1,38,13,3
1,38,14,1723
1,38,14,749
1,38,14,13
1,38,14,12
1,38,14,1
1,38,14,2
1,38,15,1375
1,38,15,1104
1,38,15,16
1,38,15,3
1,38,15,1
1,38,15,1
1,38,16,1129
1,38,16,1335
1,38,16,6
1,38,16,25
1,38,16,4
1,38,16,1
1,38,17,1244
1,38,17,1130
1,38,17,48
1,38,17,28
1,38,17,39
1,38,17,3
1,38,17,3
1,38,17,3
1,38,17,2
1,38,18,1498
1,38,18,907
1,38,18,63
1,38,18,8
1,38,18,9
1,38,18,15
1,38,19,1011
1,38,19,1356
1,38,19,125
1,38,19,4
1,38,19,4
1,38,20,1061
1,38,20,1426
1,38,20,5
1,38,20,6
1,38,20,2
1,38,21,801
1,38,21,1677
1,38,21,18
1,38,21,2
1,38,21,1
1,38,21,1
1,38,22,747
1,38,22,1656
1,38,22,80
1,38,22,11
1,38,22,2
1,38,22,4
1,38,23,458
1,38,23,1791
1,38,23,219
1,38,23,13
1,38,23,16
1,38,23,1
1,38,23,1
1,38,23,1
1,38,24,769
1,38,24,1401
1,38,24,306
1,38,24,21
1,38,24,3
1,38,25,999
1,38,25,993
1,38,25,431
1,38,25,14
1,38,25,30
1,38,25,7
1,38,25,10
1,38,25,6
1,38,25,5
1,38,25,3
1,38,25,1
1,38,25,1
1,38,26,645
1,38,26,968
1,38,26,655
1,38,26,27
1,38,26,116
1,38,26,12
1,38,26,43
1,38,26,2
1,38,26,17
1,38,26,2
1,38,26,4
1,38,26,4
1,38,26,5
1,38,27,529
1,38,27,1308
1,38,27,464
1,38,27,10
1,38,27,12
1,38,27,60
1,38,27,12
1,38,27,91
